<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.02	28075.02	28891.90	27858.63	28670.12	89139	0	1824
2023.05.03	28669.42	29280.26	28113.74	29036.92	92807	0	602
2023.05.04	29035.18	29377.90	28676.55	28840.21	87609	0	1462
2023.05.05	28842.13	29688.97	28819.70	29530.00	94477	0	1053
2023.05.06	29531.27	29850.81	28377.18	28908.73	117791	0	1158
2023.05.07	28908.55	29189.51	28411.64	28462.50	113938	0	1158
2023.05.08	28462.62	28669.49	27267.42	27681.43	140597	0	1460
2023.05.09	27681.28	27829.39	27359.39	27634.83	120266	0	1278
2023.05.10	27633.32	28320.14	26809.48	27607.33	135713	0	696
2023.05.11	27608.64	27634.46	26716.69	26989.72	133263	0	1268
2023.05.12	26989.50	27095.70	25814.10	26801.14	135048	0	1099
2023.05.13	26802.26	27042.91	26693.58	26781.74	102910	0	999
2023.05.14	26783.36	27197.68	26573.39	26922.97	101660	0	1017
2023.05.15	26923.45	27680.11	26716.22	27169.06	114671	0	352
2023.05.16	27168.17	27296.47	26852.97	27042.51	113320	0	773
2023.05.17	27042.22	27490.76	26546.51	27414.48	118464	0	1272
2023.05.18	27415.56	27492.34	26357.28	26820.50	122540	0	851
2023.05.19	26821.82	27184.07	26634.34	26889.73	108704	0	1980
2023.05.20	26888.10	27152.06	26836.46	27119.69	90708	0	1183
2023.05.21	27118.07	27274.84	26656.22	26751.94	98906	0	1212
2023.05.22	26752.14	27088.87	26529.70	26845.45	97546	0	1937
2023.05.23	26843.20	27490.37	26794.04	27222.89	106326	0	1192
2023.05.24	27223.86	27225.10	26055.34	26309.72	116684	0	1099
2023.05.25	26307.96	26612.24	25863.96	26476.18	112847	0	1898
2023.05.26	26476.19	26931.55	26323.11	26706.98	103672	0	1728
2023.05.27	26707.21	26897.69	26544.51	26874.26	90543	0	1113
2023.05.28	26875.45	28257.21	26769.85	28077.22	107762	0	400
2023.05.29	28076.31	28475.79	27528.60	27752.11	111363	0	625
2023.05.30	27753.35	28073.26	27566.49	27711.66	108899	0	1115
2023.05.31	27710.13	27857.71	26838.63	27219.08	116060	0	1576
2023.06.01	27220.49	27353.52	26614.13	26825.68	107973	0	1163
2023.06.02	26826.14	27298.16	26479.62	27243.57	110940	0	1556
2023.06.03	27244.72	27328.61	26919.23	27072.30	92362	0	1800
2023.06.04	27073.73	27463.36	26945.77	27113.70	95696	0	1959
2023.06.05	27110.58	27134.62	25375.87	25732.16	129885	0	1081
2023.06.06	25734.02	27367.17	25336.06	27247.11	126924	0	1170
2023.06.07	27248.20	27392.35	26129.41	26341.67	136706	0	1723
2023.06.08	26342.71	26820.08	26197.75	26511.33	110125	0	1557
2023.06.09	26509.80	26784.04	26279.32	26484.78	103021	0	1868
2023.06.10	26483.94	26533.78	25393.06	25863.92	136164	0	1086
2023.06.11	25862.41	26221.99	25647.59	25933.22	107827	0	1524
2023.06.12	25932.69	26113.77	25618.30	25901.23	110592	0	1619
2023.06.13	25902.05	26425.33	25698.60	25928.88	119867	0	748
2023.06.14	25926.98	26080.96	24805.38	25117.79	127800	0	1019
2023.06.15	25115.99	25746.25	24756.01	25586.65	120876	0	1687
2023.06.16	25585.53	26484.16	25180.23	26346.19	118552	0	719
2023.06.17	26346.24	26772.42	26179.25	26516.42	104760	0	702
2023.06.18	26516.74	26693.64	26244.63	26343.91	105505	0	356
2023.06.19	26344.89	27051.20	26254.16	26846.07	112396	0	615
2023.06.20	26847.24	28418.11	26646.23	28325.58	131948	0	150
2023.06.21	28325.70	30739.60	28271.77	29987.77	154228	0	88
2023.06.22	29988.40	30496.74	29565.51	29880.65	139886	0	126
2023.06.23	29882.02	31401.59	29800.55	30707.95	132151	0	131
2023.06.24	30709.49	30814.95	30260.91	30544.55	101661	0	1053
2023.06.25	30545.47	31048.14	30290.26	30472.31	117306	0	423
2023.06.26	30473.22	30655.12	29923.05	30268.55	134800	0	1429
2023.06.27	30267.10	31017.07	30222.92	30705.15	127168	0	1436
2023.06.28	30703.38	30719.18	29845.53	30068.89	127390	0	1425
2023.06.29	30068.56	30834.35	30037.10	30447.49	120447	0	1267
2023.06.30	30448.60	31269.15	29450.17	30468.62	162939	0	379
2023.07.01	30469.44	30660.50	30309.21	30592.83	104275	0	748
2023.07.02	30591.29	30797.63	30154.74	30621.29	115057	0	841
2023.07.03	30623.25	31378.97	30571.31	31147.59	127377	0	442
2023.07.04	31147.37	31316.17	30613.35	30763.83	119506	0	311
2023.07.05	30764.72	30880.98	30199.34	30500.15	124453	0	1368
2023.07.06	30500.82	31489.47	29850.72	29889.76	162580	0	478
2023.07.07	29887.90	30456.86	29697.03	30343.72	126723	0	1327
